,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
559,559,2013,1,1,1641.0,1650,-9.0,1746.0,1820,-34.0,AA,1790,N3BYAA,JFK,BOS,41.0,187,16,50,2013-01-01 16:00:00,American Airlines Inc.
560,560,2013,1,1,1642.0,1610,32.0,1944.0,1919,25.0,UA,1587,N17229,EWR,RSW,161.0,1068,16,10,2013-01-01 16:00:00,United Air Lines Inc.
561,561,2013,1,1,1645.0,1639,6.0,1832.0,1816,16.0,EV,4336,N13538,EWR,GSO,89.0,445,16,39,2013-01-01 16:00:00,ExpressJet Airlines Inc.
562,562,2013,1,1,1649.0,1639,10.0,1937.0,1911,26.0,EV,4705,N14960,EWR,ATL,139.0,746,16,39,2013-01-01 16:00:00,ExpressJet Airlines Inc.
563,563,2013,1,1,1650.0,1615,35.0,2009.0,1913,56.0,B6,985,N564JB,LGA,TPA,162.0,1010,16,15,2013-01-01 16:00:00,JetBlue Airways
564,564,2013,1,1,1651.0,1650,1.0,2000.0,2004,-4.0,B6,185,N665JB,JFK,SAN,349.0,2446,16,50,2013-01-01 16:00:00,JetBlue Airways
565,565,2013,1,1,1652.0,1640,12.0,2030.0,1955,35.0,AA,773,N565AA,LGA,DFW,252.0,1389,16,40,2013-01-01 16:00:00,American Airlines Inc.
566,566,2013,1,1,1653.0,1700,-7.0,2005.0,2018,-13.0,DL,1807,N980DL,LGA,FLL,158.0,1076,17,0,2013-01-01 17:00:00,Delta Air Lines Inc.
567,567,2013,1,1,1654.0,1644,10.0,1752.0,1753,-1.0,EV,4539,N27962,EWR,MHT,38.0,209,16,44,2013-01-01 16:00:00,ExpressJet Airlines Inc.
568,568,2013,1,1,1654.0,1700,-6.0,2020.0,2034,-14.0,DL,706,N320NB,JFK,AUS,251.0,1521,17,0,2013-01-01 17:00:00,Delta Air Lines Inc.
569,569,2013,1,1,1655.0,1621,34.0,1804.0,1724,40.0,EV,3260,N19554,EWR,ALB,36.0,143,16,21,2013-01-01 16:00:00,ExpressJet Airlines Inc.
570,570,2013,1,1,1655.0,1700,-5.0,1953.0,1950,3.0,AA,575,N5DRAA,JFK,EGE,280.0,1747,17,0,2013-01-01 17:00:00,American Airlines Inc.
571,571,2013,1,1,1655.0,1700,-5.0,2027.0,2049,-22.0,DL,31,N713TW,JFK,SFO,357.0,2586,17,0,2013-01-01 17:00:00,Delta Air Lines Inc.
572,572,2013,1,1,1655.0,1655,0.0,2025.0,2030,-5.0,VX,413,N626VA,JFK,LAX,362.0,2475,16,55,2013-01-01 16:00:00,Virgin America
573,573,2013,1,1,1656.0,1700,-4.0,1941.0,1955,-14.0,AA,257,N3CAAA,JFK,LAS,322.0,2248,17,0,2013-01-01 17:00:00,American Airlines Inc.
574,574,2013,1,1,1657.0,1650,7.0,1921.0,1840,41.0,WN,2773,N462WN,EWR,STL,181.0,872,16,50,2013-01-01 16:00:00,Southwest Airlines Co.
575,575,2013,1,1,1657.0,1630,27.0,1948.0,1926,22.0,UA,1609,N17105,EWR,MCO,148.0,937,16,30,2013-01-01 16:00:00,United Air Lines Inc.
576,576,2013,1,1,1658.0,1700,-2.0,1808.0,1840,-32.0,MQ,4323,N688MQ,JFK,ORF,52.0,290,17,0,2013-01-01 17:00:00,Envoy Air
577,577,2013,1,1,1701.0,1710,-9.0,2026.0,2015,11.0,AA,695,N3FUAA,JFK,AUS,247.0,1521,17,10,2013-01-01 17:00:00,American Airlines Inc.
578,578,2013,1,1,1701.0,1700,1.0,1856.0,1840,16.0,UA,689,N418UA,LGA,ORD,144.0,733,17,0,2013-01-01 17:00:00,United Air Lines Inc.
579,579,2013,1,1,1702.0,1700,2.0,2044.0,2028,16.0,UA,1259,N16632,LGA,IAH,234.0,1416,17,0,2013-01-01 17:00:00,United Air Lines Inc.
580,580,2013,1,1,1705.0,1705,0.0,2054.0,2010,44.0,AA,1905,N4WRAA,EWR,DFW,251.0,1372,17,5,2013-01-01 17:00:00,American Airlines Inc.
581,581,2013,1,1,1705.0,1710,-5.0,1924.0,1915,9.0,US,1447,N188US,LGA,CLT,110.0,544,17,10,2013-01-01 17:00:00,US Airways Inc.
582,582,2013,1,1,1707.0,1705,2.0,1928.0,1940,-12.0,DL,2121,N3730B,EWR,ATL,121.0,746,17,5,2013-01-01 17:00:00,Delta Air Lines Inc.
583,583,2013,1,1,1707.0,1700,7.0,2006.0,2000,6.0,UA,342,N543UA,EWR,LAX,334.0,2454,17,0,2013-01-01 17:00:00,United Air Lines Inc.
584,584,2013,1,1,1708.0,1700,8.0,2037.0,2005,32.0,WN,1066,N778SW,EWR,HOU,245.0,1411,17,0,2013-01-01 17:00:00,Southwest Airlines Co.
585,585,2013,1,1,1711.0,1650,21.0,1820.0,1806,14.0,EV,4194,N15986,EWR,BTV,48.0,266,16,50,2013-01-01 16:00:00,ExpressJet Airlines Inc.
586,586,2013,1,1,1711.0,1635,36.0,1918.0,1845,33.0,B6,1085,N228JB,JFK,CLT,112.0,541,16,35,2013-01-01 16:00:00,JetBlue Airways
587,587,2013,1,1,1711.0,1600,71.0,2005.0,1857,68.0,B6,369,N579JB,LGA,PBI,149.0,1035,16,0,2013-01-01 16:00:00,JetBlue Airways
588,588,2013,1,1,1712.0,1719,-7.0,1939.0,1958,-19.0,UA,509,N569UA,LGA,DEN,241.0,1620,17,19,2013-01-01 17:00:00,United Air Lines Inc.
589,589,2013,1,1,1712.0,1700,12.0,2042.0,2036,6.0,UA,635,N485UA,EWR,SAT,242.0,1569,17,0,2013-01-01 17:00:00,United Air Lines Inc.
590,590,2013,1,1,1713.0,1700,13.0,2006.0,2014,-8.0,B6,15,N346JB,JFK,FLL,156.0,1069,17,0,2013-01-01 17:00:00,JetBlue Airways
591,591,2013,1,1,1714.0,1720,-6.0,1915.0,1915,0.0,AA,1351,N3CVAA,JFK,ORD,146.0,740,17,20,2013-01-01 17:00:00,American Airlines Inc.
592,592,2013,1,1,1716.0,1730,-14.0,1947.0,1953,-6.0,F9,511,N263AV,LGA,DEN,242.0,1620,17,30,2013-01-01 17:00:00,Frontier Airlines Inc.
593,593,2013,1,1,1716.0,1545,91.0,2140.0,2039,61.0,B6,703,N651JB,JFK,SJU,183.0,1598,15,45,2013-01-01 15:00:00,JetBlue Airways
594,594,2013,1,1,1716.0,1709,7.0,1902.0,1846,16.0,UA,1623,N19130,EWR,ORD,143.0,719,17,9,2013-01-01 17:00:00,United Air Lines Inc.
595,595,2013,1,1,1717.0,1720,-3.0,1920.0,1910,10.0,AA,345,N539AA,LGA,ORD,141.0,733,17,20,2013-01-01 17:00:00,American Airlines Inc.
596,596,2013,1,1,1718.0,1710,8.0,2154.0,2201,-7.0,B6,699,N507JB,JFK,SJU,189.0,1598,17,10,2013-01-01 17:00:00,JetBlue Airways
597,597,2013,1,1,1719.0,1720,-1.0,1908.0,1905,3.0,MQ,4479,N713MQ,LGA,RDU,80.0,431,17,20,2013-01-01 17:00:00,Envoy Air
598,598,2013,1,1,1720.0,1725,-5.0,2121.0,2105,16.0,DL,513,N723TW,JFK,LAX,363.0,2475,17,25,2013-01-01 17:00:00,Delta Air Lines Inc.
599,599,2013,1,1,1725.0,1730,-5.0,1929.0,1926,3.0,US,449,N680AW,EWR,CLT,104.0,529,17,30,2013-01-01 17:00:00,US Airways Inc.
600,600,2013,1,1,1725.0,1720,5.0,2045.0,2021,24.0,UA,1712,N17122,EWR,IAH,235.0,1400,17,20,2013-01-01 17:00:00,United Air Lines Inc.
601,601,2013,1,1,1726.0,1730,-4.0,2054.0,2050,4.0,AA,543,N386AA,JFK,MIA,157.0,1089,17,30,2013-01-01 17:00:00,American Airlines Inc.
602,602,2013,1,1,1726.0,1729,-3.0,2042.0,2100,-18.0,UA,512,N557UA,JFK,SFO,347.0,2586,17,29,2013-01-01 17:00:00,United Air Lines Inc.
603,603,2013,1,1,1727.0,1725,2.0,2043.0,2040,3.0,AA,145,N377AA,JFK,SAN,357.0,2446,17,25,2013-01-01 17:00:00,American Airlines Inc.
604,604,2013,1,1,1728.0,1600,88.0,2004.0,1817,107.0,EV,3843,N13903,EWR,SDF,135.0,642,16,0,2013-01-01 16:00:00,ExpressJet Airlines Inc.
605,605,2013,1,1,1729.0,1718,11.0,2052.0,2055,-3.0,UA,1284,N14120,EWR,SFO,360.0,2565,17,18,2013-01-01 17:00:00,United Air Lines Inc.
606,606,2013,1,1,1730.0,1730,0.0,2013.0,1959,14.0,FL,623,N967AT,LGA,ATL,128.0,762,17,30,2013-01-01 17:00:00,AirTran Airways Corporation
607,607,2013,1,1,1730.0,1730,0.0,2126.0,2110,16.0,B6,179,N618JB,JFK,PHX,323.0,2153,17,30,2013-01-01 17:00:00,JetBlue Airways
608,608,2013,1,1,1730.0,1729,1.0,2039.0,2058,-19.0,UA,1715,N77296,EWR,SEA,344.0,2402,17,29,2013-01-01 17:00:00,United Air Lines Inc.
609,609,2013,1,1,1732.0,1630,62.0,2028.0,1825,123.0,EV,4092,N16911,EWR,DAY,119.0,533,16,30,2013-01-01 16:00:00,ExpressJet Airlines Inc.
610,610,2013,1,1,1736.0,1640,56.0,2047.0,2001,46.0,B6,139,N329JB,JFK,RSW,176.0,1074,16,40,2013-01-01 16:00:00,JetBlue Airways
611,611,2013,1,1,1738.0,1745,-7.0,2030.0,2042,-12.0,B6,547,N508JB,EWR,PBI,147.0,1023,17,45,2013-01-01 17:00:00,JetBlue Airways
612,612,2013,1,1,1739.0,1745,-6.0,1956.0,1953,3.0,DL,2331,N965DL,LGA,DTW,93.0,502,17,45,2013-01-01 17:00:00,Delta Air Lines Inc.
613,613,2013,1,1,1739.0,1740,-1.0,2051.0,2112,-21.0,DL,1339,N3761R,JFK,PDX,341.0,2454,17,40,2013-01-01 17:00:00,Delta Air Lines Inc.
614,614,2013,1,1,1740.0,1630,70.0,2102.0,1954,68.0,DL,2139,N369NW,LGA,MIA,167.0,1096,16,30,2013-01-01 16:00:00,Delta Air Lines Inc.
615,615,2013,1,1,1740.0,1745,-5.0,2158.0,2020,,MQ,4413,N739MQ,LGA,XNA,,1147,17,45,2013-01-01 17:00:00,Envoy Air
616,616,2013,1,1,1742.0,1746,-4.0,2028.0,2052,-24.0,DL,1585,N933DL,LGA,MCO,145.0,950,17,46,2013-01-01 17:00:00,Delta Air Lines Inc.
617,617,2013,1,1,1743.0,1615,88.0,1925.0,1819,66.0,9E,3651,N8515F,JFK,RDU,72.0,427,16,15,2013-01-01 16:00:00,Endeavor Air Inc.
618,618,2013,1,1,1744.0,1750,-6.0,2043.0,2045,-2.0,B6,527,N661JB,EWR,MCO,137.0,937,17,50,2013-01-01 17:00:00,JetBlue Airways
619,619,2013,1,1,1744.0,1720,24.0,2052.0,2025,27.0,B6,163,N658JB,JFK,TPA,160.0,1005,17,20,2013-01-01 17:00:00,JetBlue Airways
620,620,2013,1,1,1744.0,1745,-1.0,2055.0,2059,-4.0,DL,1935,N900DE,LGA,TPA,160.0,1010,17,45,2013-01-01 17:00:00,Delta Air Lines Inc.
621,621,2013,1,1,1744.0,1745,-1.0,1925.0,1915,10.0,WN,128,N8324A,LGA,MDW,137.0,725,17,45,2013-01-01 17:00:00,Southwest Airlines Co.
622,622,2013,1,1,1745.0,1749,-4.0,1943.0,1909,34.0,B6,1307,N216JB,JFK,IAD,65.0,228,17,49,2013-01-01 17:00:00,JetBlue Airways
623,623,2013,1,1,1750.0,1750,0.0,2109.0,2115,-6.0,UA,535,N525UA,JFK,LAX,345.0,2475,17,50,2013-01-01 17:00:00,United Air Lines Inc.
624,624,2013,1,1,1751.0,1745,6.0,2044.0,2040,4.0,B6,9,N527JB,JFK,MCO,141.0,944,17,45,2013-01-01 17:00:00,JetBlue Airways
625,625,2013,1,1,1751.0,1745,6.0,2015.0,1910,65.0,WN,3384,N764SW,EWR,MDW,148.0,711,17,45,2013-01-01 17:00:00,Southwest Airlines Co.
626,626,2013,1,1,1753.0,1745,8.0,2058.0,2037,21.0,B6,391,N630JB,LGA,MCO,144.0,950,17,45,2013-01-01 17:00:00,JetBlue Airways
627,627,2013,1,1,1756.0,1725,31.0,2036.0,2019,17.0,UA,376,N523UA,EWR,MCO,140.0,937,17,25,2013-01-01 17:00:00,United Air Lines Inc.
628,628,2013,1,1,1757.0,1703,54.0,1904.0,1813,51.0,EV,4373,N14998,EWR,DCA,45.0,199,17,3,2013-01-01 17:00:00,ExpressJet Airlines Inc.
629,629,2013,1,1,1757.0,1759,-2.0,2027.0,2042,-15.0,DL,1047,N643DL,LGA,ATL,125.0,762,17,59,2013-01-01 17:00:00,Delta Air Lines Inc.
630,630,2013,1,1,1758.0,1800,-2.0,1905.0,1917,-12.0,B6,1016,N304JB,JFK,BOS,36.0,187,18,0,2013-01-01 18:00:00,JetBlue Airways
631,631,2013,1,1,1758.0,1800,-2.0,2105.0,2110,-5.0,B6,989,N663JB,JFK,FLL,152.0,1069,18,0,2013-01-01 18:00:00,JetBlue Airways
632,632,2013,1,1,1758.0,1749,9.0,2020.0,1943,37.0,UA,1676,N37274,EWR,ORD,135.0,719,17,49,2013-01-01 17:00:00,United Air Lines Inc.
633,633,2013,1,1,1759.0,1759,0.0,1957.0,1949,8.0,EV,4581,N13566,EWR,CMH,95.0,463,17,59,2013-01-01 17:00:00,ExpressJet Airlines Inc.
634,634,2013,1,1,1800.0,1800,0.0,1945.0,1951,-6.0,B6,1111,N294JB,JFK,RDU,78.0,427,18,0,2013-01-01 18:00:00,JetBlue Airways
635,635,2013,1,1,1800.0,1800,0.0,1951.0,1954,-3.0,UA,1053,N16703,EWR,CLE,83.0,404,18,0,2013-01-01 18:00:00,United Air Lines Inc.
636,636,2013,1,1,1802.0,1805,-3.0,1930.0,1944,-14.0,DL,1006,N359NB,LGA,BUF,61.0,292,18,5,2013-01-01 18:00:00,Delta Air Lines Inc.
637,637,2013,1,1,1802.0,1801,1.0,2125.0,2137,-12.0,UA,1165,N75429,EWR,LAX,340.0,2454,18,1,2013-01-01 18:00:00,United Air Lines Inc.
638,638,2013,1,1,1803.0,1726,37.0,2011.0,1934,37.0,EV,4382,N13958,EWR,DTW,104.0,488,17,26,2013-01-01 17:00:00,ExpressJet Airlines Inc.
639,639,2013,1,1,1803.0,1620,103.0,2008.0,1750,138.0,MQ,4622,N504MQ,LGA,BNA,154.0,764,16,20,2013-01-01 16:00:00,Envoy Air
640,640,2013,1,1,1803.0,1800,3.0,2021.0,2001,20.0,US,373,N510UW,JFK,CLT,100.0,541,18,0,2013-01-01 18:00:00,US Airways Inc.
641,641,2013,1,1,1805.0,1757,8.0,2117.0,2119,-2.0,UA,1152,N39463,EWR,PDX,336.0,2434,17,57,2013-01-01 17:00:00,United Air Lines Inc.
642,642,2013,1,1,1806.0,1810,-4.0,2002.0,1945,17.0,MQ,4484,N711MQ,LGA,BNA,152.0,764,18,10,2013-01-01 18:00:00,Envoy Air
643,643,2013,1,1,1807.0,1738,29.0,2251.0,2103,,UA,1228,N31412,EWR,SAN,,2425,17,38,2013-01-01 17:00:00,United Air Lines Inc.
644,644,2013,1,1,1808.0,1815,-7.0,2111.0,2130,-19.0,AS,7,N553AS,EWR,SEA,336.0,2402,18,15,2013-01-01 18:00:00,Alaska Airlines Inc.
645,645,2013,1,1,1809.0,1810,-1.0,2117.0,2132,-15.0,B6,217,N592JB,JFK,LGB,337.0,2465,18,10,2013-01-01 18:00:00,JetBlue Airways
646,646,2013,1,1,1811.0,1759,12.0,2132.0,2118,14.0,UA,618,N482UA,EWR,DFW,228.0,1372,17,59,2013-01-01 17:00:00,United Air Lines Inc.
647,647,2013,1,1,1814.0,1700,74.0,2051.0,1855,116.0,EV,4202,N19966,EWR,STL,177.0,872,17,0,2013-01-01 17:00:00,ExpressJet Airlines Inc.
648,648,2013,1,1,1814.0,1815,-1.0,2122.0,2151,-29.0,B6,173,N569JB,JFK,SJC,334.0,2569,18,15,2013-01-01 18:00:00,JetBlue Airways
649,649,2013,1,1,1815.0,1325,290.0,2120.0,1542,338.0,EV,4417,N17185,EWR,OMA,213.0,1134,13,25,2013-01-01 13:00:00,ExpressJet Airlines Inc.
650,650,2013,1,1,1815.0,1805,10.0,1928.0,1920,8.0,WN,731,N266WN,LGA,BWI,46.0,185,18,5,2013-01-01 18:00:00,Southwest Airlines Co.
651,651,2013,1,1,1816.0,1805,11.0,2013.0,1955,18.0,MQ,4626,N8EGMQ,LGA,CMH,93.0,479,18,5,2013-01-01 18:00:00,Envoy Air
652,652,2013,1,1,1816.0,1800,16.0,2101.0,2050,11.0,UA,638,N522UA,EWR,LAS,307.0,2227,18,0,2013-01-01 18:00:00,United Air Lines Inc.
653,653,2013,1,1,1817.0,1820,-3.0,2008.0,2005,3.0,AA,353,N3AXAA,LGA,ORD,138.0,733,18,20,2013-01-01 18:00:00,American Airlines Inc.
654,654,2013,1,1,1820.0,1820,0.0,2216.0,2150,26.0,AA,119,N3FMAA,EWR,LAX,366.0,2454,18,20,2013-01-01 18:00:00,American Airlines Inc.
655,655,2013,1,1,1823.0,1830,-7.0,2036.0,2055,-19.0,DL,924,N337NW,JFK,MSP,158.0,1029,18,30,2013-01-01 18:00:00,Delta Air Lines Inc.
656,656,2013,1,1,1824.0,1830,-6.0,2203.0,2205,-2.0,AA,269,N3ETAA,JFK,SEA,348.0,2422,18,30,2013-01-01 18:00:00,American Airlines Inc.
657,657,2013,1,1,1825.0,1829,-4.0,2056.0,2053,3.0,9E,3286,N906XJ,JFK,DTW,107.0,509,18,29,2013-01-01 18:00:00,Endeavor Air Inc.
658,658,2013,1,1,1825.0,1829,-4.0,2046.0,2032,14.0,US,1973,N460UW,EWR,CLT,106.0,529,18,29,2013-01-01 18:00:00,US Airways Inc.
659,659,2013,1,1,1826.0,1810,16.0,2132.0,2130,2.0,AA,1611,N3DWAA,LGA,MIA,153.0,1096,18,10,2013-01-01 18:00:00,American Airlines Inc.
660,660,2013,1,1,1826.0,1830,-4.0,2154.0,2207,-13.0,DL,1643,N3772H,JFK,SEA,334.0,2422,18,30,2013-01-01 18:00:00,Delta Air Lines Inc.
661,661,2013,1,1,1827.0,1829,-2.0,2105.0,2056,9.0,UA,1139,N39728,EWR,DEN,246.0,1605,18,29,2013-01-01 18:00:00,United Air Lines Inc.
662,662,2013,1,1,1828.0,1805,23.0,2023.0,1951,32.0,EV,4334,N11119,LGA,CLE,80.0,419,18,5,2013-01-01 18:00:00,ExpressJet Airlines Inc.
663,663,2013,1,1,1830.0,1829,1.0,2131.0,2125,6.0,UA,1684,N33714,EWR,PBI,152.0,1023,18,29,2013-01-01 18:00:00,United Air Lines Inc.
664,664,2013,1,1,1832.0,1823,9.0,1948.0,1940,8.0,EV,4326,N13988,EWR,PWM,48.0,284,18,23,2013-01-01 18:00:00,ExpressJet Airlines Inc.
665,665,2013,1,1,1832.0,1835,-3.0,2059.0,2103,-4.0,9E,3830,N8894A,JFK,CHS,106.0,636,18,35,2013-01-01 18:00:00,Endeavor Air Inc.
666,666,2013,1,1,1832.0,1828,4.0,2144.0,2144,0.0,UA,1075,N18220,EWR,SNA,342.0,2434,18,28,2013-01-01 18:00:00,United Air Lines Inc.
667,667,2013,1,1,1834.0,1840,-6.0,2027.0,2020,7.0,MQ,3730,N517MQ,EWR,ORD,137.0,719,18,40,2013-01-01 18:00:00,Envoy Air
668,668,2013,1,1,1834.0,1800,34.0,2014.0,1942,32.0,UA,668,N467UA,LGA,ORD,123.0,733,18,0,2013-01-01 18:00:00,United Air Lines Inc.
669,669,2013,1,1,1836.0,1726,70.0,2107.0,1933,94.0,EV,4179,N14543,EWR,CVG,123.0,569,17,26,2013-01-01 17:00:00,ExpressJet Airlines Inc.
670,670,2013,1,1,1840.0,1836,4.0,2022.0,2010,12.0,B6,130,N281JB,JFK,BUF,70.0,301,18,36,2013-01-01 18:00:00,JetBlue Airways
671,671,2013,1,1,1840.0,1845,-5.0,2055.0,2030,25.0,MQ,4517,N725MQ,LGA,CRW,96.0,444,18,45,2013-01-01 18:00:00,Envoy Air
672,672,2013,1,1,1840.0,1845,-5.0,2223.0,2226,-3.0,UA,389,N508UA,JFK,SFO,357.0,2586,18,45,2013-01-01 18:00:00,United Air Lines Inc.
673,673,2013,1,1,1842.0,1422,260.0,1958.0,1535,263.0,EV,4633,N18120,EWR,BTV,46.0,266,14,22,2013-01-01 14:00:00,ExpressJet Airlines Inc.
674,674,2013,1,1,1842.0,1829,13.0,2144.0,2136,8.0,UA,1292,N14214,EWR,FLL,149.0,1065,18,29,2013-01-01 18:00:00,United Air Lines Inc.
675,675,2013,1,1,1843.0,1850,-7.0,2052.0,2050,2.0,AA,2019,N594AA,LGA,STL,169.0,888,18,50,2013-01-01 18:00:00,American Airlines Inc.
676,676,2013,1,1,1843.0,1845,-2.0,1955.0,2024,-29.0,DL,904,N344NB,JFK,BOS,34.0,187,18,45,2013-01-01 18:00:00,Delta Air Lines Inc.
677,677,2013,1,1,1843.0,1835,8.0,2339.0,2346,-7.0,DL,329,N900PC,JFK,SJU,192.0,1598,18,35,2013-01-01 18:00:00,Delta Air Lines Inc.
678,678,2013,1,1,1846.0,1745,61.0,2147.0,2055,52.0,AA,785,N3ESAA,LGA,DFW,223.0,1389,17,45,2013-01-01 17:00:00,American Airlines Inc.
679,679,2013,1,1,1846.0,1855,-9.0,2336.0,2355,-19.0,AA,1613,N5BYAA,JFK,SJU,190.0,1598,18,55,2013-01-01 18:00:00,American Airlines Inc.
680,680,2013,1,1,1848.0,1745,63.0,2238.0,2120,78.0,AA,177,N332AA,JFK,SFO,361.0,2586,17,45,2013-01-01 17:00:00,American Airlines Inc.
681,681,2013,1,1,1849.0,1900,-11.0,2131.0,2129,2.0,FL,645,N920AT,LGA,ATL,134.0,762,19,0,2013-01-01 19:00:00,AirTran Airways Corporation
682,682,2013,1,1,1850.0,1900,-10.0,2007.0,2016,-9.0,EV,5714,N835AS,JFK,IAD,55.0,228,19,0,2013-01-01 19:00:00,ExpressJet Airlines Inc.
683,683,2013,1,1,1850.0,1850,0.0,2142.0,2141,1.0,9E,3364,N908XJ,JFK,MSY,207.0,1182,18,50,2013-01-01 18:00:00,Endeavor Air Inc.
684,684,2013,1,1,1850.0,1850,0.0,2249.0,2240,9.0,VX,29,N638VA,JFK,SFO,364.0,2586,18,50,2013-01-01 18:00:00,Virgin America
685,685,2013,1,1,1853.0,1900,-7.0,2004.0,2018,-14.0,US,2187,N951UW,LGA,DCA,54.0,214,19,0,2013-01-01 19:00:00,US Airways Inc.
686,686,2013,1,1,1854.0,1830,24.0,2055.0,2015,40.0,MQ,4674,N518MQ,LGA,CLE,87.0,419,18,30,2013-01-01 18:00:00,Envoy Air
687,687,2013,1,1,1855.0,1859,-4.0,2140.0,2145,-5.0,DL,947,N339NW,LGA,ATL,135.0,762,18,59,2013-01-01 18:00:00,Delta Air Lines Inc.
688,688,2013,1,1,1855.0,1848,7.0,2203.0,2200,3.0,UA,1128,N36207,LGA,IAH,231.0,1416,18,48,2013-01-01 18:00:00,United Air Lines Inc.
689,689,2013,1,1,1856.0,1645,131.0,2212.0,2005,127.0,AA,181,N323AA,JFK,LAX,336.0,2475,16,45,2013-01-01 16:00:00,American Airlines Inc.
690,690,2013,1,1,1856.0,1859,-3.0,2133.0,2155,-22.0,B6,155,N505JB,JFK,MCO,133.0,944,18,59,2013-01-01 18:00:00,JetBlue Airways
691,691,2013,1,1,1856.0,1855,1.0,2142.0,2142,0.0,DL,951,N173DZ,JFK,ATL,132.0,760,18,55,2013-01-01 18:00:00,Delta Air Lines Inc.
692,692,2013,1,1,1858.0,1900,-2.0,2034.0,2035,-1.0,WN,2944,N905WN,LGA,MKE,131.0,738,19,0,2013-01-01 19:00:00,Southwest Airlines Co.
693,693,2013,1,1,1859.0,1900,-1.0,2012.0,2021,-9.0,EV,4131,N11544,EWR,RIC,55.0,277,19,0,2013-01-01 19:00:00,ExpressJet Airlines Inc.
694,694,2013,1,1,1859.0,1900,-1.0,2151.0,2238,-47.0,DL,1967,N329NW,JFK,MIA,150.0,1089,19,0,2013-01-01 19:00:00,Delta Air Lines Inc.
695,695,2013,1,1,1900.0,1845,15.0,2212.0,2227,-15.0,B6,91,N523JB,JFK,OAK,330.0,2576,18,45,2013-01-01 18:00:00,JetBlue Airways
696,696,2013,1,1,1904.0,1905,-1.0,2139.0,2227,-48.0,DL,2159,N3758Y,JFK,MCO,133.0,944,19,5,2013-01-01 19:00:00,Delta Air Lines Inc.
697,697,2013,1,1,1904.0,1905,-1.0,2157.0,2208,-11.0,UA,1444,N14242,EWR,TPA,150.0,997,19,5,2013-01-01 19:00:00,United Air Lines Inc.
698,698,2013,1,1,1905.0,1900,5.0,2311.0,2301,10.0,DL,853,N727TW,JFK,SFO,361.0,2586,19,0,2013-01-01 19:00:00,Delta Air Lines Inc.
699,699,2013,1,1,1906.0,1915,-9.0,2211.0,2244,-33.0,DL,2391,N922DL,JFK,TPA,159.0,1005,19,15,2013-01-01 19:00:00,Delta Air Lines Inc.
700,700,2013,1,1,1909.0,1912,-3.0,2239.0,2237,2.0,B6,87,N559JB,JFK,SLC,291.0,1990,19,12,2013-01-01 19:00:00,JetBlue Airways
701,701,2013,1,1,1909.0,1910,-1.0,2212.0,2224,-12.0,DL,1629,N6710E,JFK,LAS,323.0,2248,19,10,2013-01-01 19:00:00,Delta Air Lines Inc.
702,702,2013,1,1,1910.0,1909,1.0,2126.0,2046,40.0,EV,3807,N13978,EWR,BNA,159.0,748,19,9,2013-01-01 19:00:00,ExpressJet Airlines Inc.
703,703,2013,1,1,1910.0,1910,0.0,2126.0,2107,19.0,9E,3359,N925XJ,JFK,ORD,141.0,740,19,10,2013-01-01 19:00:00,Endeavor Air Inc.
704,704,2013,1,1,1910.0,1855,15.0,2118.0,2103,15.0,US,1491,N540UW,LGA,CLT,107.0,544,18,55,2013-01-01 18:00:00,US Airways Inc.
705,705,2013,1,1,1911.0,1910,1.0,2050.0,2055,-5.0,MQ,4569,N737MQ,LGA,RDU,81.0,431,19,10,2013-01-01 19:00:00,Envoy Air
706,706,2013,1,1,1912.0,1915,-3.0,2200.0,2219,-19.0,DL,1485,N917DL,LGA,MCO,142.0,950,19,15,2013-01-01 19:00:00,Delta Air Lines Inc.
707,707,2013,1,1,1912.0,1908,4.0,2242.0,2257,-15.0,UA,927,N432UA,EWR,PHX,309.0,2133,19,8,2013-01-01 19:00:00,United Air Lines Inc.
708,708,2013,1,1,1915.0,1920,-5.0,2238.0,2257,-19.0,DL,6,N633DL,JFK,SLC,281.0,1990,19,20,2013-01-01 19:00:00,Delta Air Lines Inc.
709,709,2013,1,1,1915.0,1904,11.0,2242.0,2246,-4.0,UA,1606,N76503,EWR,SFO,351.0,2565,19,4,2013-01-01 19:00:00,United Air Lines Inc.
710,710,2013,1,1,1916.0,1920,-4.0,2053.0,2100,-7.0,AA,359,N3CUAA,LGA,ORD,136.0,733,19,20,2013-01-01 19:00:00,American Airlines Inc.
711,711,2013,1,1,1919.0,1900,19.0,2125.0,2107,18.0,EV,3267,N14558,EWR,CLT,105.0,529,19,0,2013-01-01 19:00:00,ExpressJet Airlines Inc.
712,712,2013,1,1,1921.0,1920,1.0,2315.0,2319,-4.0,DL,541,N375DA,JFK,PHX,314.0,2153,19,20,2013-01-01 19:00:00,Delta Air Lines Inc.
713,713,2013,1,1,1923.0,1837,46.0,2139.0,2045,54.0,EV,4125,N23139,EWR,GRR,116.0,605,18,37,2013-01-01 18:00:00,ExpressJet Airlines Inc.
714,714,2013,1,1,1923.0,1859,24.0,2239.0,2234,5.0,B6,171,N552JB,JFK,SMF,333.0,2521,18,59,2013-01-01 18:00:00,JetBlue Airways
